File,Number of Changes
docs/_autosummary/toqito.rand.random_density_matrix.rst,2
docs/_autosummary/toqito.rand.random_ginibre.rst,2
docs/_autosummary/toqito.rand.random_povm.rst,2
docs/_autosummary/toqito.rand.random_state_vector.rst,2
docs/_autosummary/toqito.rand.random_states.rst,2
docs/_autosummary/toqito.rand.random_unitary.rst,2
docs/_autosummary/toqito.state_metrics.bures_angle.rst,3
docs/_autosummary/toqito.state_metrics.bures_distance.rst,4
docs/_autosummary/toqito.state_metrics.fidelity.rst,9
docs/_autosummary/toqito.state_metrics.fidelity_of_separability.rst,4
docs/_autosummary/toqito.state_metrics.helstrom_holevo.rst,9
docs/_autosummary/toqito.state_metrics.hilbert_schmidt.rst,9
docs/_autosummary/toqito.state_metrics.hilbert_schmidt_inner_product.rst,6
docs/_autosummary/toqito.state_metrics.matsumoto_fidelity.rst,4
docs/_autosummary/toqito.state_metrics.sub_fidelity.rst,9
docs/_autosummary/toqito.state_metrics.trace_distance.rst,9
docs/_autosummary/toqito.state_ops.pure_to_mixed.rst,9
docs/_autosummary/toqito.state_ops.schmidt_decomposition.rst,9
docs/_autosummary/toqito.state_opt.optimal_clone.rst,9
docs/_autosummary/toqito.state_opt.ppt_distinguishability.rst,9
docs/_autosummary/toqito.state_opt.state_distinguishability.rst,9
docs/_autosummary/toqito.state_opt.state_exclusion.rst,9
docs/_autosummary/toqito.state_opt.state_helper.rst,10
docs/_autosummary/toqito.state_opt.symmetric_extension_hierarchy.rst,9
docs/_autosummary/toqito.state_props.concurrence.rst,9
docs/_autosummary/toqito.state_props.entanglement_of_formation.rst,7
docs/_autosummary/toqito.state_props.has_symmetric_extension.rst,7
docs/_autosummary/toqito.state_props.in_separable_ball.rst,7
docs/_autosummary/toqito.state_props.is_antidistinguishable.rst,2
docs/_autosummary/toqito.state_props.is_ensemble.rst,9
docs/_autosummary/toqito.state_props.is_mixed.rst,9
docs/_autosummary/toqito.state_props.is_mutually_orthogonal.rst,7
docs/_autosummary/toqito.state_props.is_mutually_unbiased_basis.rst,7
docs/_autosummary/toqito.state_props.is_npt.rst,2
docs/_autosummary/toqito.state_props.is_ppt.rst,9
docs/_autosummary/toqito.state_props.is_product.rst,4
docs/_autosummary/toqito.state_props.is_pure.rst,9
docs/_autosummary/toqito.state_props.is_separable.rst,7
docs/_autosummary/toqito.state_props.is_unextendible_product_basis.rst,2
docs/_autosummary/toqito.state_props.l1_norm_coherence.rst,9
docs/_autosummary/toqito.state_props.log_negativity.rst,6
docs/_autosummary/toqito.state_props.negativity.rst,9
docs/_autosummary/toqito.state_props.purity.rst,9
docs/_autosummary/toqito.state_props.schmidt_rank.rst,9
docs/_autosummary/toqito.state_props.sk_vector_norm.rst,3
docs/_autosummary/toqito.state_props.von_neumann_entropy.rst,9
docs/_autosummary/toqito.states.basis.rst,9
docs/_autosummary/toqito.states.bb84.rst,2
docs/_autosummary/toqito.states.bell.rst,9
docs/_autosummary/toqito.states.brauer.rst,9
docs/_autosummary/toqito.states.breuer.rst,9
docs/_autosummary/toqito.states.chessboard.rst,9
docs/_autosummary/toqito.states.domino.rst,9
docs/_autosummary/toqito.states.gen_bell.rst,9
docs/_autosummary/toqito.states.ghz.rst,9
docs/_autosummary/toqito.states.gisin.rst,9
docs/_autosummary/toqito.states.horodecki.rst,9
docs/_autosummary/toqito.states.isotropic.rst,9
docs/_autosummary/toqito.states.max_entangled.rst,9
docs/_autosummary/toqito.states.max_mixed.rst,9
docs/_autosummary/toqito.states.mutually_unbiased_basis.rst,2
docs/_autosummary/toqito.states.pusey_barrett_rudolph.rst,2
docs/_autosummary/toqito.states.singlet.rst,4
docs/_autosummary/toqito.states.tile.rst,9
docs/_autosummary/toqito.states.trine.rst,2
docs/_autosummary/toqito.states.w_state.rst,9
docs/_autosummary/toqito.states.werner.rst,9
docs/channels.rst,22
docs/matrices.rst,28
docs/measurements.rst,8
docs/nonlocal_games.rst,9
docs/perms.rst,8
docs/rand.rst,5
docs/states.rst,36
docs/tutorials.rst,14
toqito/state_props/test_is_distinguishable.py,1
.github/workflows/publish-release.yml,2
.github/CONTRIBUTING.md,7
docs/code_of_conduct.rst,1
.github/workflows/update-copyright-year.yml,5
LICENSE,5
toqito/states/pusey_barret_rudolph.py,3
toqito/states/tests/test_pusey_barret_rudolph.py,2
toqito/helper/tests/test_npa_constraints.py,4
linter.sh,2
docs/_autosummary/toqito.random.random_density_matrix.rst,9
docs/_autosummary/toqito.random.random_ginibre.rst,9
docs/_autosummary/toqito.random.random_povm.rst,9
docs/_autosummary/toqito.random.random_state_vector.rst,9
docs/_autosummary/toqito.random.random_unitary.rst,9
docs/random.rst,7
tests/__init__.py,3
toqito/channel_metrics/tests/__init__.py,1
toqito/channel_ops/tests/__init__.py,1
toqito/channel_props/tests/__init__.py,1
toqito/channels/tests/__init__.py,1
toqito/helper/tests/__init__.py,1
toqito/matrices/tests/__init__.py,1
toqito/matrix_ops/tests/__init__.py,1
toqito/matrix_props/tests/__init__.py,1
toqito/measurement_ops/tests/__init__.py,1
toqito/measurement_props/tests/__init__.py,1
toqito/nonlocal_games/tests/__init__.py,1
toqito/perms/tests/__init__.py,1
toqito/rand/tests/__init__.py,1
toqito/random/__init__.py,5
toqito/state_metrics/tests/__init__.py,1
toqito/state_metrics/tests/test_fidelity_of_separability.py,1
toqito/state_ops/tests/__init__.py,1
toqito/state_opt/tests/__init__.py,1
toqito/state_props/tests/__init__.py,1
toqito/states/tests/__init__.py,1
.readthedocs.yaml,2
.readthedocs.yml,12
tests/test_state_props/test_is_mutually_orthogonal.py,4
tests/test_matrices/test_iden.py,6
toqito/matrices/iden.py,4
_config.yml,2
tests/test_matrix_props/test_kp_norm.py,1
tests/test_state_props/test_schmidt_rank.py,6
tests/test_state_props/test_is_npt.py,3
tests/test_state_props/test_is_ppt.py,3
tests/test_state_props/test_is_product.py,3
tests/test_state_props/test_is_pure.py,3
tests/test_state_props/test_is_separable.py,11
tests/test_state_props/test_l1_norm_coherence.py,3
tests/test_state_props/test_log_negativity.py,2
tests/test_state_props/test_negativity.py,2
tests/test_state_props/test_purity.py,3
tests/test_state_props/test_sk_vec_norm.py,3
tests/test_state_props/test_von_neumann_entropy.py,3
tests/test_states/test_chessboard.py,8
tests/test_states/test_gen_bell.py,9
tests/test_states/test_ghz.py,11
tests/test_states/test_gisin.py,8
tests/test_states/test_horodecki.py,8
tests/test_states/test_isotropic.py,3
tests/test_states/test_max_entangled.py,9
tests/test_states/test_max_mixed.py,8
tests/test_states/test_singlet.py,7
tests/test_states/test_w_state.py,11
tests/test_states/test_breuer.py,6
tests/test_channel_metrics/test_completely_bounded_trace_norm.py,17
tests/test_channel_metrics/test_channel_fidelity.py,6
tests/test_states/test_domino.py,9
tests/test_states/test_tile.py,10
tests/test_states/test_brauer.py,3
tests/test_states/test_bell.py,9
tests/test_states/test_basis.py,7
tests/test_state_props/test_concurrence.py,2
tests/test_state_props/test_entanglement_of_formation.py,3
tests/test_state_props/test_has_symmetric_extension.py,3
tests/test_state_props/test_in_separable_ball.py,3
tests/test_state_props/test_is_ensemble.py,2
tests/test_state_props/test_is_mixed.py,2
tests/test_state_props/test_is_mutually_unbiased_basis.py,2
tests/test_states/test_werner.py,7
tests/test_state_metrics/test_matsumoto_fidelity.py,6
tests/test_helper/test_npa_constraints.py,7
tests/test_channel_ops/test_dual_channel.py,7
tests/test_nonlocal_games/test_xor_game.py,13
toqito/random/random_povm.py,18
.isort.cfg,1
tests/test_channel_metrics/test_completely_bounded_spectral_norm.py,7
tests/test_channel_metrics/test_diamond_norm.py,4
tests/test_channel_metrics/test_fidelity_of_separability.py,6
tests/test_channel_ops/test_apply_channel.py,4
tests/test_channel_ops/test_kraus_to_choi.py,6
tests/test_channels/test_dephasing.py,11
tests/test_channels/test_depolarizing.py,11
tests/test_channels/test_partial_trace.py,18
tests/test_matrices/test_standard_basis.py,2
tests/test_matrix_props/test_is_block_positive.py,5
tests/test_matrix_props/test_sk_norm.py,6
tests/test_nonlocal_games/test_extended_nonlocal_game.py,12
tests/test_nonlocal_games/test_nonlocal_game.py,21
tests/test_nonlocal_games/test_quantum_hedging.py,7
tests/test_random/test_random_density_matrix.py,7
tests/test_random/test_random_povm.py,8
tests/test_random/test_random_unitary.py,7
tests/test_state_metrics/test_bures_angle.py,2
tests/test_state_metrics/test_bures_distance.py,7
tests/test_state_metrics/test_fidelity.py,3
tests/test_state_metrics/test_fidelity_of_separability.py,8
tests/test_state_metrics/test_hilbert_schmidt_inner_product.py,5
tests/test_state_metrics/test_sub_fidelity.py,3
tests/test_state_ops/test_schmidt_decomposition.py,5
tests/test_state_opt/test_optimal_clone.py,9
tests/test_state_opt/test_ppt_distinguishability.py,10
tests/test_state_opt/test_symmetric_extension_hierarchy.py,13
toqito/random/random_density_matrix.py,14
toqito/random/random_state_vector.py,19
toqito/random/random_unitary.py,19
Pipfile,13
setup.cfg,3
toqito/__init__.py,13
.flake8,1
tests/test_matrix_ops/test_vectors_from_gram_matrix.py,2
tests/test_matrix_ops/test_vectors_to_gram_matrix.py,2
tests/test_state_opt/test_state_exclusion.py,11
tests/test_matrix_props/test_is_circulant.py,1
docs/_autosummary/toqito.matrices.iden.rst,8
docs/_autosummary/toqito.state_metrics.trace_norm.rst,8
tests/test_channel_ops/test_partial_channel.py,3
tests/test_channels/test_partial_transpose.py,16
tests/test_matrix_ops/test_inner_product.py,2
tests/test_matrix_ops/test_outer_product.py,3
tests/test_matrix_props/test_is_positive_definite.py,3
tests/test_matrix_props/test_is_diagonally_dominant.py,3
tests/test_matrix_props/test_trace_norm.py,1
tests/test_channel_props/test_is_unitary.py,4
tests/test_channel_ops/test_choi_to_kraus.py,3
tests/test_matrix_ops/test_unvec.py,2
tests/test_channel_props/test_is_unital.py,3
tests/test_helper/test_channel_dim.py,3
tests/test_matrix_props/test_majorizes.py,3
.travis.yml,25
toqito/channel_metrics/diamond_norm_distance.py,1
toqito/state_metrics/trace_norm.py,4
CITATION.bib,2
tests/test_matrix_props/test_is_orthonormal.py,1
toqito/helper/kp_norm.py,2
tests/test_state_props/test_schmidt_decomposition.py,2
toqito/state_props/schmidt_decomposition.py,3
paper/paper.md,14
citation.bib,1
tests/test_matrix_props/test_is_permutation.py,14
tests/test_channel_props/test_is_quantum_channel.py,2
tests/test_perms/test_permutation_operator.py,7
tests/test_perms/test_symmetric_projection.py,11
docs/_autosummary/toqito.state_props.is_product_vector.rst,7
toqito/state_props/is_product_vector.py,6
tests/test_state_props/test_is_product_vector.py,4
paper/paper.bib,6
tests/test_matrices/test_hadamard.py,7
tests/test_perms/test_swap.py,10
tests/test_perms/test_permute_systems.py,10
docs/getting_started.md,5
.vscode/settings.json,2
.codecov.yml,2
tests/test_state_opt/test_state_distinguishability.py,4
tests/test_matrix_props/test_is_idempotent.py,1
.github/FUNDING.yml,4
tests/test_channel_props/test_choi_rank.py,3
tests/test_channel_props/test_is_trace_preserving.py,1
docs/paper/paper.bib,5
docs/paper/paper.md,11
docs/_autosummary/toqito.channel_metrics.sqrt_channel_fidelity.rst,3
tests/test_channel_metrics/test_sqrt_channel_fidelity.py,3
toqito/channel_metrics/sqrt_channel_fidelity.py,5
tests/test_channels/test_realignment.py,8
tests/test_matrices/test_fourier.py,6
tests/test_matrices/test_gen_gell_mann.py,14
tests/test_matrix_ops/test_tensor.py,2
tests/test_measurement_props/test_is_povm.py,2
tests/test_perms/test_antisymmetric_projection.py,7
toqito/random/random_ginibre.py,14
tests/test_channel_metrics/__init__.py,1
tests/test_matrix_props/test_is_normal.py,3
docs/tutorials.nonlocal_quantum_lower_bound.rst,7
docs/_autosummary/toqito.channel_ops.apply_map.rst,4
docs/_autosummary/toqito.channel_ops.partial_map.rst,4
tests/test_matrix_props/test_is_identity.py,1
tests/test_helper/test_cvx_kron.py,1
docs/_autosummary/toqito.state_props.is_mub.rst,4
docs/_autosummary/toqito.matrix_props.is_pd.rst,4
docs/_autosummary/toqito.matrix_props.is_psd.rst,4
tests/test_matrix_props/test_is_hermitian.py,2
tests/test_matrix_props/test_is_pd.py,2
tests/test_matrix_props/test_is_positive_semidefinite.py,1
tests/test_matrix_props/test_is_projection.py,2
tests/test_matrix_props/test_is_psd.py,2
tests/test_matrix_props/test_is_square.py,2
tests/test_matrix_props/test_is_symmetric.py,2
tests/test_matrix_props/test_is_unitary.py,2
toqito/channel_ops/apply_map.py,2
toqito/channel_ops/partial_map.py,2
tests/test_channel_props/test_is_completely_positive.py,1
tests/test_channel_props/test_is_herm_preserving.py,1
tests/test_channel_props/test_is_positive.py,1
toqito/matrix_props/is_pd.py,2
toqito/matrix_props/is_psd.py,2
toqito/state_props/is_mub.py,3
docs/_autosummary/toqito.state_metrics.von_neumann_entropy.rst,2
docs/_autosummary/toqito.state_opt.conclusive_state_exclusion.rst,2
docs/_autosummary/toqito.state_opt.unambiguous_state_exclusion.rst,2
tests/test_state_opt/test_conclusive_state_exclusion.py,2
tests/test_state_opt/test_unambiguous_state_exclusion.py,2
toqito/state_opt/unambiguous_state_exclusion.py,3
tests/test_channel_ops/test_partial_map.py,2
tests/test_channel_ops/test_apply_map.py,2
tests/test_random/test_random_state_vector.py,7
tests/test_channels/test_reduction.py,9
tests/test_perms/test_perfect_matchings.py,2
toqito/state_metrics/purity.py,3
docs/_autosummary/toqito.state_metrics.purity.rst,2
docs/figures/measurement_inclusions.svg,1
docs/_autosummary/toqito.channels.partial_trace_cvx.rst,2
toqito/channels/partial_trace_cvx.py,2
docs/tutorials.quantum_hedging.rst,3
docs/tutorials.quantum_money.rst,3
toqito/state_metrics/von_neumann_entropy.py,2
toqito/state_opt/conclusive_state_exclusion.py,2
tests/test_nonlocal_games/test_quantum_money.py,7
toqito/nonlocal_games/quantum_money.py,5
tests/test_channel_ops/__init__.py,1
tests/test_channel_props.py,2
tests/test_channel_props/__init__.py,1
tests/test_channel_props/is_completely_positive.py,1
tests/test_channel_props/is_herm_preserving.py,1
tests/test_channel_props/is_positive.py,1
tests/test_channels.py,3
tests/test_channels/__init__.py,4
tests/test_channels/test_choi.py,1
tests/test_helper/__init__.py,4
tests/test_helper/test_expr_as_np_array.py,1
tests/test_helper/test_np_array_as_expr.py,1
tests/test_helper/test_update_odometer.py,6
tests/test_matrices.py,2
tests/test_matrices/__init__.py,3
tests/test_matrices/test_cnot.py,5
tests/test_matrices/test_gell_mann.py,5
tests/test_matrices/test_gen_pauli.py,5
tests/test_matrices/test_pauli.py,5
tests/test_matrix_ops/__init__.py,1
tests/test_matrix_ops/test_vec.py,1
tests/test_matrix_props.py,2
tests/test_matrix_props/__init__.py,1
tests/test_matrix_props/test_is_commuting.py,1
tests/test_matrix_props/test_is_density.py,1
tests/test_matrix_props/test_is_diagonal.py,1
tests/test_measurement_ops/__init__.py,1
tests/test_measurement_ops/test_measure.py,1
tests/test_measurement_props/__init__.py,1
tests/test_perms.py,2
tests/test_perms/__init__.py,4
tests/test_perms/test_perm_sign.py,6
tests/test_perms/test_swap_operator.py,6
tests/test_perms/test_unique_perms.py,6
tests/test_random.py,2
tests/test_random/__init__.py,4
tests/test_random/test_random_ginibre.py,6
tests/test_state_metrics.py,2
tests/test_state_metrics/__init__.py,1
tests/test_state_metrics/test_helstrom_holevo.py,1
tests/test_state_metrics/test_hilbert_schmidt.py,1
tests/test_state_metrics/test_purity.py,1
tests/test_state_metrics/test_trace_distance.py,1
tests/test_state_metrics/test_trace_norm.py,1
tests/test_state_metrics/test_von_neumann_entropy.py,1
tests/test_state_ops/__init__.py,1
tests/test_state_ops/test_pure_to_mixed.py,1
tests/test_state_opt.py,2
tests/test_state_opt/__init__.py,1
tests/test_state_props.py,2
tests/test_state_props/__init__.py,1
tests/test_state_props/test_is_mub.py,1
tests/test_states.py,2
tests/test_states/__init__.py,4
docs/tutorial.ipynb,2
toqito/channel_ops.py,4
toqito/channel_props.py,6
toqito/channels.py,7
toqito/matrices.py,3
toqito/matrix_props.py,4
toqito/perms.py,3
toqito/random.py,4
toqito/state_metrics.py,5
toqito/state_opt.py,2
toqito/state_props.py,4
toqito/states.py,3
docs/figures/favicon.ico,1
docs/install.md,1
tests/test_channel_ops.py,3
tests/test_channels/test_apply_map.py,6
tests/test_channels/test_choi_map.py,6
tests/test_channels/test_is_completely_positive.py,5
tests/test_channels/test_is_herm_preserving.py,5
tests/test_channels/test_is_positive.py,5
tests/test_channels/test_kraus_to_choi.py,5
tests/test_channels/test_partial_map.py,6
tests/test_helper.py,1
tests/test_helper/test_cvxpy_helper.py,5
tests/test_matrices/test_is_commuting.py,4
tests/test_matrices/test_is_density.py,5
tests/test_matrices/test_is_diagonal.py,4
tests/test_matrices/test_is_hermitian.py,4
tests/test_matrices/test_is_normal.py,4
tests/test_matrices/test_is_pd.py,4
tests/test_matrices/test_is_projection.py,4
tests/test_matrices/test_is_psd.py,4
tests/test_matrices/test_is_square.py,4
tests/test_matrices/test_is_symmetric.py,5
tests/test_matrices/test_is_unitary.py,5
tests/test_matrices/test_vec.py,4
tests/test_matrix_ops.py,1
tests/test_measurement_ops.py,1
tests/test_measurement_props.py,1
tests/test_measurements/__init__.py,3
tests/test_measurements/test_is_povm.py,5
tests/test_measurements/test_measure.py,2
tests/test_state_distinguish.py,1
tests/test_state_ops.py,1
tests/test_states/test_conclusive_state_exclusion.py,6
tests/test_states/test_concurrence.py,5
tests/test_states/test_fidelity.py,5
tests/test_states/test_helstrom_holevo.py,6
tests/test_states/test_hilbert_schmidt.py,6
tests/test_states/test_is_ensemble.py,5
tests/test_states/test_is_mixed.py,5
tests/test_states/test_is_mub.py,5
tests/test_states/test_is_ppt.py,5
tests/test_states/test_is_product_vector.py,5
tests/test_states/test_is_pure.py,5
tests/test_states/test_isotropic_state.py,5
tests/test_states/test_negativity.py,5
tests/test_states/test_ppt_distinguishability.py,6
tests/test_states/test_pure_to_mixed.py,5
tests/test_states/test_purity.py,6
tests/test_states/test_schmidt_decomposition.py,6
tests/test_states/test_schmidt_rank.py,5
tests/test_states/test_state_distinguishability.py,6
tests/test_states/test_sub_fidelity.py,5
tests/test_states/test_tensor.py,8
tests/test_states/test_trace_distance.py,6
tests/test_states/test_trace_norm.py,5
tests/test_states/test_unambiguous_state_exclusion.py,6
tests/test_states/test_von_neumann_entropy.py,6
toqito/state_distinguish.py,8
toqito/measurement_ops.py,1
toqito/matrix_ops.py,2
toqito/state_ops.py,7
docs/figures/extended_nonlocal_game.svg,1
docs/figures/extended_nonlocal_game.tex,1
toqito/measurement_props.py,2
docs/figures/alice_and_bob.tex,1
docs/figures/logo.tex,1
docs/figures/nonlocal_game.tex,1
docs/figures/nonlocal_game_quantum_strategy.tex,1
docs/figures/quantum_state_distinguish.svg,1
docs/figures/quantum_state_distinguish.tex,1
docs/figures/referee.tex,1
docs/tutorials.conclusive_state_exclusion.rst,3
docs/tutorials.ppt_distinguishability.rst,3
docs/tutorials.superdense_coding.rst,2
docs/channels.channels.rst,3
docs/channels.operations.rst,2
docs/channels.properties.rst,2
docs/core.core.rst,3
docs/core.rst,4
docs/helper.helper.rst,3
docs/helper.rst,4
docs/linear_algebra.matrices.rst,4
docs/linear_algebra.operations.rst,3
docs/linear_algebra.properties.rst,2
docs/linear_algebra.rst,3
docs/measurements.properties.rst,2
docs/nonlocal_games.nonlocal_games.rst,3
docs/nonlocal_games.quantum_hedging.rst,3
docs/nonlocal_games.quantum_money.rst,3
docs/perms.perms.rst,2
docs/random.random.rst,2
docs/states.distance.rst,2
docs/states.entanglement.rst,2
docs/states.operations.rst,3
docs/states.optimizations.rst,2
docs/states.properties.rst,2
docs/states.states.rst,2
tests/test_core/__init__.py,3
tests/test_core/test_bra.py,2
tests/test_nonlocal_games/test_weak_coin_flipping.py,2
toqito/channels/channels/__init__.py,2
toqito/channels/channels/choi_map.py,5
toqito/channels/channels/dephasing.py,4
toqito/channels/channels/depolarizing.py,4
toqito/channels/channels/partial_map.py,4
toqito/channels/channels/partial_trace.py,4
toqito/channels/channels/partial_transpose.py,4
toqito/channels/channels/realignment.py,3
toqito/channels/channels/reduction_map.py,3
toqito/channels/operations/__init__.py,2
toqito/channels/operations/apply_map.py,3
toqito/channels/properties/__init__.py,2
toqito/channels/properties/is_completely_positive.py,3
toqito/channels/properties/is_herm_preserving.py,3
toqito/channels/properties/is_positive.py,2
toqito/core/__init__.py,2
toqito/core/bra.py,2
toqito/core/ket.py,2
toqito/helper.py,1
toqito/helper/cvxpy_helper.py,3
toqito/linear_algebra/__init__.py,2
toqito/linear_algebra/matrices/__init__.py,2
toqito/linear_algebra/matrices/clock.py,4
toqito/linear_algebra/matrices/cnot.py,3
toqito/linear_algebra/matrices/fourier.py,4
toqito/linear_algebra/matrices/gell_mann.py,4
toqito/linear_algebra/matrices/gen_gell_mann.py,4
toqito/linear_algebra/matrices/gen_pauli.py,4
toqito/linear_algebra/matrices/hadamard.py,5
toqito/linear_algebra/matrices/iden.py,4
toqito/linear_algebra/matrices/pauli.py,6
toqito/linear_algebra/matrices/shift.py,5
toqito/linear_algebra/operations/__init__.py,2
toqito/linear_algebra/properties/__init__.py,2
toqito/linear_algebra/properties/is_commuting.py,4
toqito/linear_algebra/properties/is_density.py,3
toqito/linear_algebra/properties/is_diagonal.py,3
toqito/linear_algebra/properties/is_hermitian.py,3
toqito/linear_algebra/properties/is_normal.py,3
toqito/linear_algebra/properties/is_pd.py,3
toqito/linear_algebra/properties/is_projection.py,3
toqito/linear_algebra/properties/is_psd.py,3
toqito/linear_algebra/properties/is_square.py,3
toqito/linear_algebra/properties/is_symmetric.py,3
toqito/linear_algebra/properties/is_unitary.py,5
toqito/measurements/properties/__init__.py,2
toqito/nonlocal_games/bit_commitment/__init__.py,2
toqito/nonlocal_games/coin_flipping/__init__.py,4
toqito/nonlocal_games/coin_flipping/weak_coin_flipping.py,10
toqito/nonlocal_games/die_rolling/__init__.py,2
toqito/nonlocal_games/extended_nonlocal_games/__init__.py,3
toqito/nonlocal_games/quantum_hedging/__init__.py,2
toqito/nonlocal_games/quantum_money/__init__.py,2
toqito/nonlocal_games/quantum_money/counterfeit_attack.py,8
toqito/states/distance/__init__.py,2
toqito/states/distance/fidelity.py,3
toqito/states/distance/helstrom_holevo.py,3
toqito/states/distance/hilbert_schmidt.py,4
toqito/states/distance/purity.py,4
toqito/states/distance/sub_fidelity.py,4
toqito/states/distance/trace_distance.py,5
toqito/states/distance/trace_norm.py,3
toqito/states/distance/von_neumann_entropy.py,3
toqito/states/entanglement/__init__.py,2
toqito/states/entanglement/concurrence.py,5
toqito/states/entanglement/negativity.py,3
toqito/states/entanglement/schmidt_rank.py,3
toqito/states/operations/__init__.py,3
toqito/states/operations/pure_to_mixed.py,4
toqito/states/operations/schmidt_decomposition.py,6
